state,date,ML,Low_90,High_90,Low_50,High_50
CH,2020-06-26 02:30:00+00:00,0.48,0.0,1.8,0.07,0.86
CH,2020-06-27 02:30:00+00:00,0.5,0.0,1.85,0.09,0.9
CH,2020-06-28 02:30:00+00:00,0.52,0.0,1.9000000000000001,0.1,0.93
CH,2020-06-29 02:30:00+00:00,0.54,0.0,1.94,0.11,0.96
CH,2020-06-30 02:30:00+00:00,0.62,0.0,2.08,0.18,1.1
CH,2020-07-01 02:30:00+00:00,0.72,0.0,2.2,0.21,1.2
CH,2020-07-02 02:30:00+00:00,0.72,0.0,2.19,0.21,1.2
CH,2020-07-03 02:30:00+00:00,0.84,0.0,2.29,0.33,1.37
CH,2020-07-04 02:30:00+00:00,0.8300000000000001,0.0,2.2600000000000002,0.31,1.34
CT,2020-05-19 02:30:00+00:00,0.0,0.0,10.81,0.0,6.01
CT,2020-05-20 02:30:00+00:00,2.84,0.15,5.25,1.54,3.88
CT,2020-05-21 02:30:00+00:00,3.09,0.89,4.95,2.18,3.87
CT,2020-05-22 02:30:00+00:00,3.0500000000000003,1.4000000000000001,4.57,2.35,3.65
CT,2020-05-23 02:30:00+00:00,2.86,1.48,4.09,2.2600000000000002,3.33
CT,2020-05-24 02:30:00+00:00,2.72,1.51,3.7600000000000002,2.21,3.13
CT,2020-05-25 02:30:00+00:00,2.33,1.28,3.3000000000000003,1.86,2.69
CT,2020-05-26 02:30:00+00:00,1.99,0.97,2.87,1.53,2.31
CT,2020-05-27 02:30:00+00:00,1.54,0.6,2.43,1.08,1.84
CT,2020-05-28 02:30:00+00:00,1.23,0.26,2.05,0.81,1.56
CT,2020-05-29 02:30:00+00:00,1.08,0.15,1.8900000000000001,0.68,1.43
CT,2020-05-30 02:30:00+00:00,1.04,0.11,1.85,0.6,1.36
CT,2020-05-31 02:30:00+00:00,1.07,0.13,1.8900000000000001,0.6,1.37
CT,2020-06-01 02:30:00+00:00,1.43,0.44,2.31,0.98,1.76
CT,2020-06-02 02:30:00+00:00,1.71,0.74,2.56,1.26,2.0100000000000002
CT,2020-06-03 02:30:00+00:00,2.0100000000000002,1.1,2.81,1.61,2.31
CT,2020-06-04 02:30:00+00:00,2.02,1.17,2.77,1.62,2.2800000000000002
CT,2020-06-05 02:30:00+00:00,2.04,1.23,2.74,1.68,2.3000000000000003
CT,2020-06-06 02:30:00+00:00,1.8900000000000001,1.12,2.56,1.55,2.14
CT,2020-06-07 02:30:00+00:00,1.7,0.97,2.36,1.3900000000000001,1.96
CT,2020-06-08 02:30:00+00:00,1.33,0.58,1.96,0.97,1.54
CT,2020-06-09 02:30:00+00:00,1.1400000000000001,0.41000000000000003,1.79,0.81,1.3800000000000001
CT,2020-06-10 02:30:00+00:00,0.88,0.15,1.5,0.5700000000000001,1.1400000000000001
CT,2020-06-11 02:30:00+00:00,0.8200000000000001,0.12,1.46,0.48,1.06
CT,2020-06-12 02:30:00+00:00,0.8300000000000001,0.12,1.48,0.48,1.07
CT,2020-06-13 02:30:00+00:00,1.05,0.26,1.71,0.67,1.28
CT,2020-06-14 02:30:00+00:00,1.11,0.37,1.81,0.76,1.36
CT,2020-06-15 02:30:00+00:00,1.1500000000000001,0.4,1.83,0.76,1.36
CT,2020-06-16 02:30:00+00:00,0.93,0.2,1.58,0.56,1.1500000000000001
CT,2020-06-17 02:30:00+00:00,0.88,0.13,1.51,0.52,1.11
CT,2020-06-18 02:30:00+00:00,0.66,0.02,1.28,0.3,0.87
CT,2020-06-19 02:30:00+00:00,0.87,0.12,1.52,0.53,1.1300000000000001
CT,2020-06-20 02:30:00+00:00,1.02,0.24,1.69,0.66,1.27
CT,2020-06-21 02:30:00+00:00,1.18,0.4,1.86,0.79,1.4000000000000001
CT,2020-06-22 02:30:00+00:00,1.11,0.35000000000000003,1.78,0.73,1.33
CT,2020-06-23 02:30:00+00:00,0.84,0.1,1.46,0.54,1.12
CT,2020-06-24 02:30:00+00:00,0.63,0.0,1.24,0.3,0.86
CT,2020-06-25 02:30:00+00:00,0.44,0.0,1.1,0.12,0.63
CT,2020-06-26 02:30:00+00:00,0.35000000000000003,0.0,1.02,0.11,0.5700000000000001
CT,2020-06-27 02:30:00+00:00,0.66,0.02,1.34,0.36,0.9400000000000001
CT,2020-06-28 02:30:00+00:00,1.02,0.22,1.74,0.61,1.26
CT,2020-06-29 02:30:00+00:00,1.3,0.47000000000000003,2.02,0.93,1.57
CT,2020-06-30 02:30:00+00:00,1.43,0.63,2.13,1.05,1.67
CT,2020-07-01 02:30:00+00:00,1.25,0.51,1.96,0.9,1.5
CT,2020-07-02 02:30:00+00:00,1.17,0.39,1.83,0.79,1.3900000000000001
CT,2020-07-03 02:30:00+00:00,0.88,0.14,1.52,0.53,1.12
CT,2020-07-04 02:30:00+00:00,0.72,0.02,1.33,0.37,0.9500000000000001
DD,2020-06-11 02:30:00+00:00,0.0,0.0,10.81,0.0,6.01
DL,2020-03-30 05:00:00+00:00,0.0,0.0,10.81,0.0,6.01
DL,2020-03-30 16:00:00+00:00,3.44,0.61,5.76,2.23,4.44
DL,2020-03-31 15:00:00+00:00,2.3000000000000003,0.35000000000000003,3.93,1.47,3.02
DL,2020-04-01 03:30:00+00:00,2.34,0.6900000000000001,3.7600000000000002,1.6,2.88
DL,2020-04-01 14:00:00+00:00,2.09,0.64,3.31,1.42,2.5300000000000002
DL,2020-04-02 03:30:00+00:00,1.69,0.41000000000000003,2.8000000000000003,1.08,2.09
DL,2020-04-02 12:30:00+00:00,2.14,0.92,3.18,1.57,2.5
DL,2020-04-03 03:30:00+00:00,2.32,1.26,3.3000000000000003,1.83,2.67
DL,2020-04-03 12:30:00+00:00,2.25,1.28,3.15,1.8,2.57
DL,2020-04-04 03:30:00+00:00,2.19,1.3,3.04,1.76,2.48
DL,2020-04-04 12:30:00+00:00,1.67,0.8,2.47,1.26,1.95
DL,2020-04-05 03:30:00+00:00,1.27,0.38,2.0300000000000002,0.91,1.59
DL,2020-04-05 12:30:00+00:00,0.76,0.0,1.45,0.35000000000000003,1.01
DL,2020-04-06 03:30:00+00:00,0.29,0.0,1.1,0.0,0.49
DL,2020-04-06 12:30:00+00:00,0.3,0.0,1.08,0.06,0.53
DL,2020-04-07 03:30:00+00:00,0.37,0.0,1.16,0.04,0.56
DL,2020-04-07 12:30:00+00:00,0.53,0.0,1.3900000000000001,0.2,0.8200000000000001
DL,2020-04-08 02:30:00+00:00,0.72,0.0,1.6,0.37,1.08
DL,2020-04-08 11:30:00+00:00,0.98,0.1,1.8900000000000001,0.52,1.31
DL,2020-04-09 02:30:00+00:00,1.8,0.73,2.73,1.35,2.17
DL,2020-04-09 11:30:00+00:00,1.92,0.9400000000000001,2.79,1.48,2.24
DL,2020-04-10 02:30:00+00:00,1.9100000000000001,0.99,2.72,1.5,2.21
DL,2020-04-10 11:30:00+00:00,1.94,1.08,2.71,1.55,2.22
DL,2020-04-11 02:30:00+00:00,1.51,0.68,2.25,1.11,1.76
DL,2020-04-11 11:30:00+00:00,1.42,0.58,2.14,1.05,1.69
DL,2020-04-12 02:30:00+00:00,1.1300000000000001,0.33,1.86,0.75,1.3900000000000001
DL,2020-04-12 11:30:00+00:00,1.51,0.7000000000000001,2.25,1.12,1.76
DL,2020-04-13 02:30:00+00:00,1.75,0.97,2.46,1.42,2.0300000000000002
DL,2020-04-13 11:30:00+00:00,1.81,1.06,2.48,1.43,2.02
DL,2020-04-14 02:30:00+00:00,1.41,0.68,2.06,1.06,1.6300000000000001
DL,2020-04-14 11:30:00+00:00,1.02,0.27,1.6400000000000001,0.67,1.24
DL,2020-04-15 02:30:00+00:00,0.3,0.0,0.96,0.03,0.47000000000000003
DL,2020-04-15 11:30:00+00:00,0.1,0.0,0.75,0.0,0.31
DL,2020-04-16 02:30:00+00:00,0.0,0.0,0.59,0.0,0.22
DL,2020-04-16 11:30:00+00:00,0.29,0.0,0.87,0.05,0.44
DL,2020-04-17 02:30:00+00:00,0.39,0.0,1.05,0.09,0.5700000000000001
DL,2020-04-17 11:30:00+00:00,1.0,0.2,1.83,0.59,1.29
DL,2020-04-18 02:30:00+00:00,1.34,0.4,2.16,0.93,1.6600000000000001
DL,2020-04-18 11:30:00+00:00,1.76,0.88,2.6,1.34,2.05
DL,2020-04-19 02:30:00+00:00,1.62,0.74,2.38,1.25,1.92
DL,2020-04-19 11:30:00+00:00,1.56,0.73,2.31,1.18,1.83
DL,2020-04-20 02:30:00+00:00,1.1,0.29,1.82,0.73,1.37
DL,2020-04-20 11:30:00+00:00,0.92,0.13,1.62,0.58,1.22
DL,2020-04-21 02:30:00+00:00,0.43,0.0,1.17,0.12,0.66
DL,2020-04-21 11:30:00+00:00,0.6,0.0,1.34,0.22,0.8300000000000001
DL,2020-04-22 02:30:00+00:00,0.48,0.0,1.24,0.13,0.7000000000000001
DL,2020-04-22 11:30:00+00:00,0.9,0.1,1.68,0.51,1.2
DL,2020-04-23 02:30:00+00:00,0.91,0.1,1.68,0.52,1.21
DL,2020-04-23 11:30:00+00:00,1.37,0.48,2.19,0.97,1.68
DL,2020-04-24 02:30:00+00:00,1.29,0.43,2.08,0.87,1.56
DL,2020-04-24 11:30:00+00:00,1.44,0.59,2.21,1.04,1.71
DL,2020-04-25 02:30:00+00:00,1.17,0.32,1.8900000000000001,0.81,1.46
DL,2020-04-25 11:30:00+00:00,1.6300000000000001,0.8,2.36,1.26,1.9000000000000001
DL,2020-04-26 02:30:00+00:00,1.51,0.7000000000000001,2.2,1.12,1.74
DL,2020-04-26 11:30:00+00:00,1.8900000000000001,1.11,2.5500000000000003,1.54,2.13
DL,2020-04-27 02:30:00+00:00,1.6300000000000001,0.92,2.29,1.27,1.84
DL,2020-04-27 11:30:00+00:00,1.6600000000000001,0.9400000000000001,2.2800000000000002,1.33,1.8800000000000001
DL,2020-04-28 02:30:00+00:00,1.23,0.51,1.83,0.92,1.46
DL,2020-04-28 11:30:00+00:00,1.12,0.44,1.76,0.78,1.33
DL,2020-04-29 02:30:00+00:00,0.61,0.0,1.16,0.3,0.8200000000000001
DL,2020-04-29 11:30:00+00:00,0.59,0.0,1.18,0.27,0.8
DL,2020-04-30 02:30:00+00:00,0.24,0.0,0.89,0.0,0.4
DL,2020-04-30 11:30:00+00:00,0.52,0.0,1.1500000000000001,0.2,0.72
DL,2020-05-01 02:30:00+00:00,0.47000000000000003,0.0,1.11,0.15,0.66
DL,2020-05-01 11:30:00+00:00,1.57,0.77,2.3000000000000003,1.21,1.84
DL,2020-05-02 02:30:00+00:00,1.76,1.01,2.43,1.3800000000000001,1.97
DL,2020-05-02 11:30:00+00:00,2.46,1.77,3.0700000000000003,2.11,2.65
DL,2020-05-03 02:30:00+00:00,2.12,1.51,2.7,1.84,2.33
DL,2020-05-03 11:30:00+00:00,2.09,1.49,2.62,1.79,2.2600000000000002
DL,2020-05-04 02:30:00+00:00,1.47,0.89,1.99,1.23,1.68
DL,2020-05-04 11:30:00+00:00,1.28,0.67,1.78,0.98,1.44
DL,2020-05-05 02:30:00+00:00,1.1400000000000001,0.55,1.6600000000000001,0.85,1.31
DL,2020-05-05 11:30:00+00:00,1.6300000000000001,1.05,2.14,1.36,1.81
DL,2020-05-06 02:30:00+00:00,1.77,1.21,2.25,1.5,1.93
DL,2020-05-07 02:30:00+00:00,2.0100000000000002,1.49,2.47,1.74,2.15
DL,2020-05-08 02:30:00+00:00,1.75,1.24,2.18,1.5,1.8900000000000001
DL,2020-05-09 02:30:00+00:00,1.53,1.03,1.95,1.29,1.67
DL,2020-05-10 02:30:00+00:00,1.24,0.76,1.67,0.99,1.37
DL,2020-05-11 02:30:00+00:00,1.06,0.55,1.47,0.81,1.19
DL,2020-05-12 02:30:00+00:00,1.16,0.65,1.57,0.91,1.29
DL,2020-05-13 02:30:00+00:00,1.32,0.84,1.74,1.1,1.47
DL,2020-05-14 02:30:00+00:00,1.4000000000000001,0.93,1.81,1.2,1.56
DL,2020-05-15 02:30:00+00:00,1.51,1.07,1.92,1.31,1.6600000000000001
DL,2020-05-16 02:30:00+00:00,1.22,0.77,1.61,0.99,1.34
DL,2020-05-17 02:30:00+00:00,1.09,0.65,1.49,0.87,1.22
DL,2020-05-18 02:30:00+00:00,1.0,0.53,1.3800000000000001,0.78,1.1300000000000001
DL,2020-05-19 02:30:00+00:00,0.99,0.53,1.3800000000000001,0.78,1.1300000000000001
DL,2020-05-20 02:30:00+00:00,1.24,0.79,1.6300000000000001,1.01,1.36
DL,2020-05-21 02:30:00+00:00,1.47,1.02,1.84,1.24,1.58
DL,2020-05-22 02:30:00+00:00,1.45,1.03,1.82,1.23,1.56
DL,2020-05-23 02:30:00+00:00,1.56,1.1500000000000001,1.92,1.36,1.68
DL,2020-05-24 02:30:00+00:00,1.17,0.76,1.52,1.0,1.31
DL,2020-05-25 02:30:00+00:00,1.1,0.7000000000000001,1.46,0.88,1.2
DL,2020-05-26 02:30:00+00:00,1.28,0.88,1.6300000000000001,1.09,1.4000000000000001
DL,2020-05-27 02:30:00+00:00,1.59,1.19,1.92,1.4000000000000001,1.7
DL,2020-05-28 02:30:00+00:00,1.9000000000000001,1.53,2.22,1.7,1.99
DL,2020-05-29 02:30:00+00:00,2.04,1.69,2.34,1.87,2.14
DL,2020-05-30 02:30:00+00:00,1.82,1.48,2.1,1.6400000000000001,1.9000000000000001
DL,2020-05-31 02:30:00+00:00,1.6600000000000001,1.32,1.92,1.49,1.74
DL,2020-06-01 02:30:00+00:00,1.45,1.1400000000000001,1.72,1.3,1.54
DL,2020-06-02 02:30:00+00:00,1.33,1.02,1.59,1.16,1.4000000000000001
DL,2020-06-03 02:30:00+00:00,1.29,1.0,1.56,1.16,1.3900000000000001
DL,2020-06-04 02:30:00+00:00,1.23,0.92,1.48,1.09,1.32
DL,2020-06-05 02:30:00+00:00,0.76,0.44,1.01,0.63,0.86
DL,2020-06-06 02:30:00+00:00,0.9400000000000001,0.64,1.21,0.78,1.02
DL,2020-06-07 02:30:00+00:00,0.86,0.54,1.12,0.7000000000000001,0.9400000000000001
DL,2020-06-08 02:30:00+00:00,1.06,0.77,1.34,0.9,1.1400000000000001
DL,2020-06-09 02:30:00+00:00,1.46,1.1500000000000001,1.71,1.32,1.55
DL,2020-06-10 02:30:00+00:00,1.7,1.42,1.95,1.56,1.78
DL,2020-06-11 02:30:00+00:00,1.73,1.44,1.95,1.59,1.8
DL,2020-06-12 02:30:00+00:00,1.78,1.54,2.02,1.6600000000000001,1.86
DL,2020-06-13 02:30:00+00:00,1.3,1.03,1.51,1.16,1.36
DL,2020-06-14 02:30:00+00:00,1.24,0.99,1.46,1.1,1.3
DL,2020-06-15 02:30:00+00:00,1.1500000000000001,0.89,1.36,1.04,1.23
DL,2020-06-16 02:30:00+00:00,1.18,0.9400000000000001,1.4000000000000001,1.07,1.26
DL,2020-06-17 02:30:00+00:00,1.3900000000000001,1.1500000000000001,1.6,1.26,1.45
DL,2020-06-18 02:30:00+00:00,1.69,1.46,1.8900000000000001,1.57,1.75
DL,2020-06-19 02:30:00+00:00,1.71,1.49,1.9000000000000001,1.6,1.77
DL,2020-06-20 02:30:00+00:00,1.6,1.3800000000000001,1.78,1.48,1.6500000000000001
DL,2020-06-21 02:30:00+00:00,1.47,1.25,1.6400000000000001,1.37,1.53
DL,2020-06-22 02:30:00+00:00,1.31,1.1,1.48,1.2,1.36
DL,2020-06-23 02:30:00+00:00,1.21,0.99,1.37,1.09,1.25
DL,2020-06-24 02:30:00+00:00,1.17,0.97,1.34,1.05,1.21
DL,2020-06-25 02:30:00+00:00,1.03,0.8300000000000001,1.2,0.91,1.07
DL,2020-06-26 02:30:00+00:00,0.92,0.73,1.1,0.8,0.96
DL,2020-06-27 02:30:00+00:00,0.68,0.47000000000000003,0.85,0.5700000000000001,0.73
DL,2020-06-28 02:30:00+00:00,0.43,0.21,0.61,0.31,0.48
DL,2020-06-29 02:30:00+00:00,0.39,0.17,0.58,0.28,0.45
DL,2020-06-30 02:30:00+00:00,0.46,0.21,0.64,0.33,0.51
DL,2020-07-01 02:30:00+00:00,0.62,0.37,0.81,0.5,0.68
DL,2020-07-02 02:30:00+00:00,0.84,0.6,1.04,0.73,0.91
DL,2020-07-03 02:30:00+00:00,0.97,0.73,1.17,0.86,1.04
DL,2020-07-04 02:30:00+00:00,1.12,0.87,1.31,1.0,1.18
DN,2020-06-01 02:30:00+00:00,0.0,0.0,10.81,0.0,6.01
DN,2020-06-02 02:30:00+00:00,0.48,0.0,8.73,0.05,4.07
DN,2020-06-03 02:30:00+00:00,3.84,0.0,8.32,1.54,5.59
DN,2020-06-04 02:30:00+00:00,3.84,0.11,7.18,1.97,5.29
DN,2020-06-05 02:30:00+00:00,2.74,0.01,5.54,1.16,3.79
DN,2020-06-06 02:30:00+00:00,2.24,0.0,4.74,0.87,3.12
DN,2020-06-07 02:30:00+00:00,1.9100000000000001,0.0,4.24,0.64,2.65
DN,2020-06-08 02:30:00+00:00,1.0,0.0,3.61,0.28,1.95
DN,2020-06-09 02:30:00+00:00,0.9400000000000001,0.0,3.47,0.27,1.87
DN,2020-06-10 02:30:00+00:00,0.91,0.0,3.36,0.29,1.83
DN,2020-06-11 02:30:00+00:00,0.88,0.0,3.2600000000000002,0.3,1.79
DN_DD,2020-06-22 02:30:00+00:00,0.0,0.0,10.81,0.0,6.01
DN_DD,2020-06-23 02:30:00+00:00,3.36,0.35000000000000003,5.75,1.99,4.37
DN_DD,2020-06-24 02:30:00+00:00,2.31,0.23,4.0200000000000005,1.44,3.11
DN_DD,2020-06-25 02:30:00+00:00,1.98,0.23,3.4,1.16,2.5500000000000003
DN_DD,2020-06-26 02:30:00+00:00,1.54,0.13,2.81,0.79,2.0
DN_DD,2020-06-27 02:30:00+00:00,1.3900000000000001,0.07,2.54,0.77,1.8800000000000001
DN_DD,2020-06-28 02:30:00+00:00,1.05,0.0,2.18,0.41000000000000003,1.42
DN_DD,2020-06-29 02:30:00+00:00,1.0,0.0,2.12,0.49,1.46
DN_DD,2020-06-30 02:30:00+00:00,0.73,0.0,1.92,0.22,1.11
DN_DD,2020-07-01 02:30:00+00:00,0.8300000000000001,0.0,1.99,0.39,1.3
DN_DD,2020-07-02 02:30:00+00:00,0.9400000000000001,0.0,2.05,0.37,1.31
DN_DD,2020-07-03 02:30:00+00:00,1.1300000000000001,0.04,2.19,0.56,1.53
DN_DD,2020-07-04 02:30:00+00:00,1.17,0.07,2.22,0.5700000000000001,1.54
GA,2020-06-03 02:30:00+00:00,0.0,0.0,10.81,0.0,6.01
GA,2020-06-04 02:30:00+00:00,5.11,2.69,7.15,4.0600000000000005,5.89
GA,2020-06-05 02:30:00+00:00,3.93,2.38,5.29,3.21,4.41
GA,2020-06-06 02:30:00+00:00,3.13,1.9100000000000001,4.2,2.59,3.5300000000000002
GA,2020-06-07 02:30:00+00:00,2.39,1.32,3.3200000000000003,1.93,2.75
GA,2020-06-08 02:30:00+00:00,1.82,0.81,2.68,1.35,2.12
GA,2020-06-09 02:30:00+00:00,1.29,0.31,2.11,0.85,1.6
GA,2020-06-10 02:30:00+00:00,1.17,0.21,1.98,0.75,1.5
GA,2020-06-11 02:30:00+00:00,1.12,0.16,1.92,0.65,1.41
GA,2020-06-12 02:30:00+00:00,1.22,0.25,2.05,0.8,1.56
GA,2020-06-13 02:30:00+00:00,1.3,0.31,2.12,0.84,1.6
GA,2020-06-14 02:30:00+00:00,1.3,0.32,2.11,0.84,1.59
GA,2020-06-15 02:30:00+00:00,1.17,0.28,2.0100000000000002,0.71,1.45
GA,2020-06-16 02:30:00+00:00,1.03,0.15,1.82,0.5700000000000001,1.3
GA,2020-06-17 02:30:00+00:00,0.86,0.06,1.6400000000000001,0.43,1.1400000000000001
GA,2020-06-18 02:30:00+00:00,0.71,0.0,1.49,0.33,1.01
GA,2020-06-19 02:30:00+00:00,0.59,0.0,1.42,0.22,0.87
GA,2020-06-20 02:30:00+00:00,0.79,0.03,1.62,0.35000000000000003,1.07
GA,2020-06-21 02:30:00+00:00,0.98,0.08,1.79,0.54,1.29
GA,2020-06-22 02:30:00+00:00,1.22,0.26,2.06,0.74,1.51
GA,2020-06-23 02:30:00+00:00,1.37,0.42,2.22,0.9400000000000001,1.69
GA,2020-06-24 02:30:00+00:00,1.43,0.48,2.24,0.98,1.71
GA,2020-06-25 02:30:00+00:00,1.3800000000000001,0.46,2.17,0.9400000000000001,1.6500000000000001
GA,2020-06-26 02:30:00+00:00,1.42,0.55,2.22,1.01,1.7
GA,2020-06-27 02:30:00+00:00,1.19,0.35000000000000003,1.97,0.78,1.46
GA,2020-06-28 02:30:00+00:00,1.31,0.46,2.09,0.89,1.57
GA,2020-06-29 02:30:00+00:00,1.32,0.46,2.07,0.9,1.57
GA,2020-06-30 02:30:00+00:00,1.42,0.56,2.15,1.06,1.71
GA,2020-07-01 02:30:00+00:00,1.28,0.47000000000000003,2.02,0.91,1.55
GA,2020-07-02 02:30:00+00:00,1.1300000000000001,0.3,1.83,0.73,1.37
GA,2020-07-03 02:30:00+00:00,0.99,0.21,1.7,0.58,1.22
GA,2020-07-04 02:30:00+00:00,0.87,0.08,1.54,0.53,1.16
GJ,2020-04-08 11:30:00+00:00,0.0,0.0,10.81,0.0,6.01
GJ,2020-04-09 02:30:00+00:00,2.84,0.15,5.25,1.54,3.88
GJ,2020-04-09 11:30:00+00:00,3.31,1.1300000000000001,5.18,2.33,4.01
GJ,2020-04-10 02:30:00+00:00,3.0,1.36,4.5,2.2800000000000002,3.5700000000000003
GJ,2020-04-10 11:30:00+00:00,3.17,1.83,4.37,2.61,3.65
GJ,2020-04-11 02:30:00+00:00,2.72,1.57,3.75,2.18,3.08
GJ,2020-04-11 11:30:00+00:00,2.58,1.53,3.48,2.11,2.91
GJ,2020-04-12 02:30:00+00:00,2.12,1.1500000000000001,2.96,1.71,2.45
GJ,2020-04-12 11:30:00+00:00,1.75,0.8300000000000001,2.57,1.31,2.0300000000000002
GJ,2020-04-13 02:30:00+00:00,1.43,0.54,2.25,1.0,1.71
GJ,2020-04-13 11:30:00+00:00,1.24,0.33,2.0300000000000002,0.8200000000000001,1.53
GJ,2020-04-14 02:30:00+00:00,1.01,0.12,1.76,0.58,1.29
GJ,2020-04-14 11:30:00+00:00,1.21,0.27,2.0,0.77,1.5
GJ,2020-04-15 02:30:00+00:00,1.3900000000000001,0.48,2.22,0.99,1.71
GJ,2020-04-15 11:30:00+00:00,1.62,0.72,2.42,1.2,1.9000000000000001
GJ,2020-04-16 02:30:00+00:00,1.78,0.92,2.54,1.36,2.0300000000000002
GJ,2020-04-16 11:30:00+00:00,1.68,0.86,2.41,1.29,1.93
GJ,2020-04-17 02:30:00+00:00,1.81,1.02,2.5100000000000002,1.48,2.09
GJ,2020-04-17 11:30:00+00:00,1.8,1.03,2.46,1.44,2.0300000000000002
GJ,2020-04-18 02:30:00+00:00,1.93,1.2,2.57,1.62,2.18
GJ,2020-04-18 11:30:00+00:00,1.93,1.25,2.5500000000000003,1.59,2.13
GJ,2020-04-19 02:30:00+00:00,1.82,1.16,2.41,1.56,2.07
GJ,2020-04-19 11:30:00+00:00,1.54,0.89,2.11,1.25,1.75
GJ,2020-04-20 02:30:00+00:00,1.25,0.61,1.82,0.9400000000000001,1.44
GJ,2020-04-20 11:30:00+00:00,0.91,0.27,1.48,0.58,1.09
GJ,2020-04-21 02:30:00+00:00,0.74,0.11,1.3,0.44,0.9500000000000001
GJ,2020-04-21 11:30:00+00:00,0.64,0.04,1.19,0.32,0.8300000000000001
GJ,2020-04-22 02:30:00+00:00,0.56,0.0,1.11,0.24,0.74
GJ,2020-04-22 11:30:00+00:00,0.74,0.09,1.33,0.4,0.9400000000000001
GJ,2020-04-23 02:30:00+00:00,0.66,0.07,1.27,0.35000000000000003,0.88
GJ,2020-04-23 11:30:00+00:00,0.81,0.15,1.44,0.45,1.01
GJ,2020-04-24 02:30:00+00:00,0.74,0.07,1.33,0.4,0.9500000000000001
GJ,2020-04-24 11:30:00+00:00,1.05,0.31,1.68,0.71,1.28
GJ,2020-04-25 02:30:00+00:00,0.97,0.26,1.6,0.65,1.21
GJ,2020-04-25 11:30:00+00:00,1.32,0.59,1.94,0.96,1.52
GJ,2020-04-26 02:30:00+00:00,1.05,0.37,1.68,0.7000000000000001,1.25
GJ,2020-04-26 11:30:00+00:00,1.3,0.62,1.93,0.98,1.52
GJ,2020-04-27 02:30:00+00:00,1.03,0.33,1.62,0.74,1.27
GJ,2020-04-27 11:30:00+00:00,1.17,0.46,1.76,0.8200000000000001,1.36
GJ,2020-04-28 02:30:00+00:00,0.84,0.16,1.41,0.51,1.04
GJ,2020-04-28 11:30:00+00:00,1.23,0.52,1.83,0.9,1.44
GJ,2020-04-29 02:30:00+00:00,1.03,0.34,1.62,0.71,1.24
GJ,2020-04-29 11:30:00+00:00,1.46,0.78,2.05,1.16,1.68
GJ,2020-04-30 02:30:00+00:00,1.21,0.54,1.78,0.9,1.41
GJ,2020-04-30 11:30:00+00:00,1.51,0.88,2.09,1.21,1.71
GJ,2020-05-01 02:30:00+00:00,1.18,0.54,1.73,0.89,1.3800000000000001
GJ,2020-05-01 11:30:00+00:00,1.36,0.73,1.9100000000000001,1.05,1.54
GJ,2020-05-02 02:30:00+00:00,0.99,0.36,1.53,0.72,1.2
GJ,2020-05-02 11:30:00+00:00,1.34,0.72,1.8900000000000001,1.07,1.55
GJ,2020-05-03 02:30:00+00:00,1.01,0.38,1.54,0.71,1.19
GJ,2020-05-03 11:30:00+00:00,1.36,0.75,1.9000000000000001,1.05,1.53
GJ,2020-05-04 02:30:00+00:00,1.03,0.41000000000000003,1.55,0.74,1.21
GJ,2020-05-04 11:30:00+00:00,1.4000000000000001,0.8,1.93,1.1,1.57
GJ,2020-05-05 02:30:00+00:00,1.5,0.92,2.0100000000000002,1.23,1.68
GJ,2020-05-05 11:30:00+00:00,1.9000000000000001,1.36,2.4,1.6400000000000001,2.07
GJ,2020-05-06 02:30:00+00:00,1.9100000000000001,1.4000000000000001,2.38,1.6400000000000001,2.05
GJ,2020-05-07 02:30:00+00:00,2.0100000000000002,1.52,2.45,1.75,2.14
GJ,2020-05-08 02:30:00+00:00,1.69,1.2,2.1,1.47,1.84
GJ,2020-05-09 02:30:00+00:00,1.53,1.05,1.93,1.32,1.68
GJ,2020-05-10 02:30:00+00:00,1.17,0.72,1.59,0.9500000000000001,1.31
GJ,2020-05-11 02:30:00+00:00,1.02,0.56,1.44,0.8300000000000001,1.19
GJ,2020-05-12 02:30:00+00:00,0.91,0.43,1.32,0.67,1.04
GJ,2020-05-13 02:30:00+00:00,0.86,0.38,1.28,0.64,1.01
GJ,2020-05-14 02:30:00+00:00,1.3800000000000001,0.89,1.78,1.1300000000000001,1.5
GJ,2020-05-15 02:30:00+00:00,1.55,1.1,1.95,1.34,1.69
GJ,2020-05-16 02:30:00+00:00,1.6300000000000001,1.19,2.0100000000000002,1.41,1.75
GJ,2020-05-17 02:30:00+00:00,1.46,1.02,1.82,1.25,1.58
GJ,2020-05-18 02:30:00+00:00,1.1,0.66,1.46,0.89,1.22
GJ,2020-05-19 02:30:00+00:00,0.75,0.32,1.1300000000000001,0.52,0.86
GJ,2020-05-20 02:30:00+00:00,0.54,0.09,0.9,0.33,0.67
GJ,2020-05-21 02:30:00+00:00,0.32,0.0,0.6900000000000001,0.1,0.42
GJ,2020-05-22 02:30:00+00:00,0.67,0.19,1.07,0.43,0.8
GJ,2020-05-23 02:30:00+00:00,0.88,0.42,1.31,0.65,1.02
GJ,2020-05-24 02:30:00+00:00,0.9500000000000001,0.47000000000000003,1.36,0.71,1.08
GJ,2020-05-25 02:30:00+00:00,0.97,0.49,1.3800000000000001,0.73,1.1
